,ACCOUNT,RN,COMPANY,SITE,COUNTY,REGION,SIC,SIC DESCRIPTION,REPORTING YEAR,CO TPY,NOX TPY,Pb TPY,PM10 TPY,PM2.5 TPY,SO2 TPY,VOC TPY,ADDRESS,LATITUDE,LONGITUDE
1210,LIA006F,RN102979473,TREND GATHERING & TREATING LLC,BLALOCK COMPRESSOR STATION,LIMESTONE,9.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,9.306,16.569,0.0,1.068,1.068,0.0483,23.2551,"TREND GATHERING & TREATING LLC,LIMESTONE,TEXAS,USA",31.5461078,-96.663812
1211,LK0009T,RN100542802,DIAMOND SHAMROCK REFINING COMPANY LP,THREE RIVERS REFINERY,LIVE OAK,14.0,2911.0,PETROLEUM REFINING,2020,265.6254,268.7163,0.0079,47.3438,41.9357,44.1746,399.8811,"DIAMOND SHAMROCK REFINING COMPANY LP,LIVE OAK,TEXAS,USA",28.4698343,-98.1796978
1212,LKA008H,RN106067952,ENTERPRISE PRODUCTS OPERATING LLC,AREA 41 CGP FACILITY,LIVE OAK,14.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,20.7854,18.817,0.0,1.6185,1.6185,4.1033,21.1,"ENTERPRISE PRODUCTS OPERATING LLC,LIVE OAK,TEXAS,USA",29.5631873,-98.3347603
1213,LKA009I,RN106082886,ENTERPRISE PRODUCTS OPERATING LLC,AREA 31 CGP FACILITY,LIVE OAK,14.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,59.5599,25.3516,0.0,2.0231,2.0231,15.2864,3.5823,"ENTERPRISE PRODUCTS OPERATING LLC,LIVE OAK,TEXAS,USA",29.5631873,-98.3347603
1214,LKA012L,RN106066046,ENTERPRISE PRODUCTS OPERATING LLC,AREA 51 CGP FACILITY,LIVE OAK,14.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,39.8774,14.2055,0.0,3.1086,3.1086,45.4061,42.891,"ENTERPRISE PRODUCTS OPERATING LLC,LIVE OAK,TEXAS,USA",29.5631873,-98.3347603
1215,LKA013M,RN106434517,TEAL OPERATING LLC,JULIE BECK CENTRAL GATHERING FACILITY,LIVE OAK,14.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,5.0805,8.9098,0.0,0.7131,0.7131,151.1594,32.6233,"TEAL OPERATING LLC,LIVE OAK,TEXAS,USA",29.5631873,-98.3347603
1216,LKA018R,RN109511428,VALERO ENERGY PARTNERS LP,VALERO PARTNERS THREE RIVERS,LIVE OAK,14.0,5171.0,PETROLEUM BULK STATIONS & TERMINALS,2020,0.1866,0.0928,0.0,0,0,0,157.3089,"VALERO ENERGY PARTNERS LP,LIVE OAK,TEXAS,USA",29.5631873,-98.3347603
1217,LL0006O,RN100219468,LOWER COLORADO RIVER AUTHORITY,TC FERGUSON POWER PLANT,LLANO,11.0,4911.0,ELECTRIC SERVICES,2020,17.4045,72.5922,0.0,48.7977,48.7598,7.1754,7.6969,"LOWER COLORADO RIVER AUTHORITY,LLANO,TEXAS,USA",30.5576286,-98.3729858
1218,LM0015O,RN102467701,LUBBOCK COTTON GROWERS,LUBBOCK COTTON GROWERS,LUBBOCK,2.0,724.0,COTTON GINNING,2020,2.23,2.65,0.0,25.12,1.77,0.02,0.15,"LUBBOCK COTTON GROWERS,LUBBOCK,TEXAS,USA",33.4879188,-101.8155593
1219,LMA001A,RN107914277,DELAWARE G&P LLC,LOBO PROCESSING PLANT,LOVING,7.0,1321.0,NATURAL GAS LIQUIDS,2020,118.7991,128.1487,0.0,6.2956,6.2956,1.7541,52.4429,"DELAWARE G&P LLC,LOVING,TEXAS,USA",33.262764,-98.51067379999999
1220,LMA008H,RN109847806,DELAWARE BASIN MIDSTREAM LLC,MENTONE GAS PLANT,LOVING,7.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,36.5636,32.9852,0.0,2.0044,2.0044,30.034,57.3792,"DELAWARE BASIN MIDSTREAM LLC,LOVING,TEXAS,USA",33.262764,-98.51067379999999
1221,LMA011K,RN109965780,WPX ENERGY PERMIAN LLC,BOYD 21 PRODUCTION PAD,LOVING,7.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,17.9984,8.523,0.0,0.7484,0.7484,0,14.9917,"WPX ENERGY PERMIAN LLC,LOVING,TEXAS,USA",33.262764,-98.51067379999999
1222,LMA012L,RN107375529,ANADARKO GATHERING COMPANY LLC,BIGFOOT CGF,LOVING,7.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,28.3239,37.4857,0.0,1.2365,1.2085,1.902,68.7461,"ANADARKO GATHERING COMPANY LLC,LOVING,TEXAS,USA",31.9282247,-94.87632649999999
1223,LMA043Q,RN110267572,DELAWARE BASIN JV GATHERING LLC,LASER CTF,LOVING,7.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,13.0867,28.2869,0.0,2.7975,2.7515,0.1807,70.6615,"DELAWARE BASIN JV GATHERING LLC,LOVING,TEXAS,USA",33.262764,-98.51067379999999
1224,LMA044R,RN110261369,DELAWARE BASIN JV GATHERING LLC,BRONCO CTF,LOVING,7.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,23.0853,40.1981,0.0,3.1657,2.9905,0.1898,44.486,"DELAWARE BASIN JV GATHERING LLC,LOVING,TEXAS,USA",33.262764,-98.51067379999999
1225,LMA045S,RN110267341,DELAWARE BASIN JV GATHERING LLC,HAWK CTF,LOVING,7.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,13.3598,29.8593,0.0,2.5,2.3437,0.2436,55.6299,"DELAWARE BASIN JV GATHERING LLC,LOVING,TEXAS,USA",33.262764,-98.51067379999999
1226,LMA046T,RN110392602,XTO ENERGY INC,ST JOHNS TANK BATTERY,LOVING,7.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,47.26,42.6,0.0,3.38,3.38,0.47,102.05,"XTO ENERGY INC,LOVING,TEXAS,USA",33.262764,-98.51067379999999
1227,LMA047U,RN110481942,MARKWEST TORNADO GP LLC,TORNADO GAS PLANT,LOVING,7.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,44.6189,61.203,0.0,13.3299,13.3299,0.4181,41.8584,"MARKWEST TORNADO GP LLC,LOVING,TEXAS,USA",33.262764,-98.51067379999999
1228,LN0002A,RN100221159,ARCHER DANIELS MIDLAND COMPANY,LUBBOCK FACILITY,LUBBOCK,2.0,2074.0,COTTONSEED OIL MILLS,2020,4.97,5.91,0.0,98.422,19.968,0.04,70.61,"ARCHER DANIELS MIDLAND COMPANY,LUBBOCK,TEXAS,USA",33.5442657,-101.8076858
1229,LN0044H,RN102583143,IDALOU COOPERATIVE GIN COMPANY,IDALOU COOPERATIVE GIN,LUBBOCK,2.0,724.0,COTTON GINNING,2020,1.01,1.2,0.0,15.73,1.13,0.01,0.07,"IDALOU COOPERATIVE GIN COMPANY,LUBBOCK,TEXAS,USA",33.6659231,-101.6746205
1230,LN0056A,RN100217678,LUBBOCK POWER & LIGHT,MASSENGALE STATION,LUBBOCK,2.0,4911.0,ELECTRIC SERVICES,2020,26.9153,9,0.0,1.7816,1.7816,0.1366,0.5162,"LUBBOCK POWER & LIGHT,LUBBOCK,TEXAS,USA",33.582825,-101.8482661
1231,LN0057V,RN102545142,LUBBOCK POWER & LIGHT,COOKE STATION 2,LUBBOCK,2.0,4911.0,ELECTRIC SERVICES,2020,0.3945,1.5397,0.0,0.0318,0.0318,0.0029,0.0101,"LUBBOCK POWER & LIGHT,LUBBOCK,TEXAS,USA",33.582825,-101.8482661
1232,LN0066U,RN100223130,PYCO INDUSTRIES INC,PYCO IND AVENUE A FACILITY,LUBBOCK,2.0,2074.0,COTTONSEED OIL MILLS,2020,23.82,18.12,0.0,555.4416,8.3896,0.2,106.64,"PYCO INDUSTRIES INC,LUBBOCK,TEXAS,USA",33.5648119,-101.8254819
1233,LN0079L,RN101924470,SLATON COOPERATIVE GIN COMPANY,SLATON COOPERATIVE GIN,LUBBOCK,2.0,724.0,COTTON GINNING,2020,1.06,1.27,0.0,18.91,1.27,0.01,0.07,"SLATON COOPERATIVE GIN COMPANY,LUBBOCK,TEXAS,USA",33.4190594,-101.6433502
1234,LN0081B,RN100224765,SOUTHWESTERN PUBLIC SERVICE COMPANY,JONES STATION POWER PLANT,LUBBOCK,2.0,4911.0,ELECTRIC SERVICES,2020,295.8834,1441.9189,0.0054,97.491,93.0449,8.633,61.3494,"SOUTHWESTERN PUBLIC SERVICE COMPANY,LUBBOCK,TEXAS,USA",33.5845617,-101.8456417
1235,LN0103Q,RN100213404,TEXAS TECH UNIVERSITY,CENTRAL PLANT 1,LUBBOCK,2.0,4961.0,STEAM AND AIR CONDITIONING SUPPLY,2020,34.1366,73.73,0.0,4.8396,4.1083,0.3244,2.9778,"TEXAS TECH UNIVERSITY,LUBBOCK,TEXAS,USA",33.5845522,-101.8746483
1236,LN0206F,RN100223692,LUBBOCK POWER & LIGHT,BRANDON STATION,LUBBOCK,2.0,4911.0,ELECTRIC SERVICES,2020,33.6314,7.392,0.0,0.5372,0.5372,0.0488,0.1709,"LUBBOCK POWER & LIGHT,LUBBOCK,TEXAS,USA",33.582825,-101.8482661
1237,LN0411C,RN100213693,PYCO INDUSTRIES INC,COTTONSEED OIL MILL,LUBBOCK,2.0,2074.0,COTTONSEED OIL MILLS,2020,0,0,0.0,4.531,1.9795,0,0,"PYCO INDUSTRIES INC,LUBBOCK,TEXAS,USA",33.5648119,-101.8254819
1238,LO0004I,RN102502861,FARMERS COOPERATIVE ASSOCIATION OF ODONNELL TEXAS,FARMERS COOPERATIVE ASSOCIATION OF ODONNELL,LYNN,2.0,724.0,COTTON GINNING,2020,0.38,0.46,0.0,5.69,0.4,0,0.03,"FARMERS COOPERATIVE ASSOCIATION OF ODONNELL TEXAS,LYNN,TEXAS,USA",33.1668116,-101.7894815
1239,LO0016B,RN102594694,NEW HOME COOPERATIVE GIN,NEW HOME COOPERATIVE GIN,LYNN,2.0,724.0,COTTON GINNING,2020,1.1,1.3,0.0,19.42,1.43,0.01,0.07,"NEW HOME COOPERATIVE GIN,LYNN,TEXAS,USA",33.3269749,-102.0507823
1240,LO0033B,RN101948941,TEXAS STAR COOPERATIVE GIN,WILSON COOPERATIVE GIN,LYNN,2.0,724.0,COTTON GINNING,2020,1.76,2.1,0.0,17.9,1.42,0.01,0.12,"TEXAS STAR COOPERATIVE GIN,LYNN,TEXAS,USA",33.3150584,-101.7271486
1241,MB0049P,RN101615292,FIKES WHOLESALE INC,WACO TERMINAL,MCLENNAN,9.0,5171.0,PETROLEUM BULK STATIONS & TERMINALS,2020,1.8955,0.7582,0.0,0,0,0.0111,17.2474,"FIKES WHOLESALE INC,MCLENNAN,TEXAS,USA",31.5336334,-97.2108671
1242,MB0095I,RN100216969,OWENS-BROCKWAY GLASS CONTAINER INC,GLASS CENTER,MCLENNAN,9.0,3221.0,GLASS CONTAINERS,2020,35.78,125.75,0.0185,35.8846,35.8846,64.4939,7.916,"OWENS-BROCKWAY GLASS CONTAINER INC,MCLENNAN,TEXAS,USA",31.5182285,-97.179026
1243,MB0112K,RN100519636,MOTIVA ENTERPRISES LLC,WACO TERMINAL,MCLENNAN,9.0,5171.0,PETROLEUM BULK STATIONS & TERMINALS,2020,6.7299,2.6919,0.0,0.1034,0.1034,0,17.9373,"MOTIVA ENTERPRISES LLC,MCLENNAN,TEXAS,USA",31.6146369,-97.1083724
1244,MB0123F,RN100218254,LEHIGH WHITE CEMENT COMPANY LLC,LEHIGH PORTLAND CEMENT,MCLENNAN,9.0,3241.0,"CEMENT, HYDRAULIC",2020,104.7132,361.7,0.0006,47.7317,17.4903,5.008,7.5829,"LEHIGH WHITE CEMENT COMPANY LLC,MCLENNAN,TEXAS,USA",31.4857754,-97.248003
1245,MB0168G,RN100218866,PACKAGING CORPORATION OF AMERICA,PACKAGING CORP OF AMERICA,MCLENNAN,9.0,2653.0,CORRUGATED AND SOLID FIBER BOX,2020,10.0088,11.9033,0.0,0.9121,0.9121,0.073,48.386,"PACKAGING CORPORATION OF AMERICA,MCLENNAN,TEXAS,USA",31.4979801,-97.2007904
1246,MB0179B,RN100218536,WASTE MANAGEMENT OF TEXAS  INC,LACY LAKEVIEW RECYCLING AND DISPOSAL FACILITY,MCLENNAN,9.0,4953.0,REFUSE SYSTEMS,2020,12.957,2.917,0.0,3.665,1.315,0.705,1.6752,"WASTE MANAGEMENT OF TEXAS  INC,MCLENNAN,TEXAS,USA",31.5182285,-97.179026
1247,MB0200M,RN100215813,BAYLOR UNIVERSITY,BAYLOR ENERGY COMPLEX,MCLENNAN,9.0,4961.0,STEAM AND AIR CONDITIONING SUPPLY,2020,5.705,4.993,0.0,1.4264,1.4264,0.1493,0.8222,"BAYLOR UNIVERSITY,MCLENNAN,TEXAS,USA",31.5500848,-97.11354
1248,MB0245N,RN102287828,FLINT HILLS RESOURCES CORPUS CHRISTI LLC,WACO TERMINAL,MCLENNAN,9.0,5171.0,PETROLEUM BULK STATIONS & TERMINALS,2020,0.154,0.064,0.0,0.3611,0.0017,0,18.9397,"FLINT HILLS RESOURCES CORPUS CHRISTI LLC,MCLENNAN,TEXAS,USA",27.8005828,-97.39638099999999
1249,MB0332R,RN102804051,CITY OF WACO,CITY OF WACO LANDFILL,MCLENNAN,9.0,4953.0,REFUSE SYSTEMS,2020,13.2926,3.0182,0.0,13.7705,8.8805,0.6875,9.1283,"CITY OF WACO,MCLENNAN,TEXAS,USA",31.549333,-97.1466695
1250,MB0470E,RN100250844,SPACE EXPLORATION TECHNOLOGIES CORP,ROCKET DEVELOPMENT FACILITY,MCLENNAN,9.0,3761.0,GUIDED MISSLES & SPACE VEHICLES,2020,1405.7821,10.0552,0.0,6.5208,1.6128,0.6316,16.8033,"SPACE EXPLORATION TECHNOLOGIES CORP,MCLENNAN,TEXAS,USA",31.4113224,-97.43309219999999
1251,MBA001A,RN104635032,CLARKE PRODUCTS INC,CLARKE PRODUCTS WACO FACILITY,MCLENNAN,9.0,3089.0,"PLASTICS PRODUCTS, NEC",2020,0.269,0.3203,0.0,0.8666,0.865,0.0019,25.6299,"CLARKE PRODUCTS INC,MCLENNAN,TEXAS,USA",31.5729101,-97.1020508
1252,MBA007G,RN104136700,SANDY CREEK SERVICES LLC,SANDY CREEK ENERGY STATION,MCLENNAN,9.0,4911.0,ELECTRIC SERVICES,2020,460.9395,1067.708,0.012,252.582,170.7023,2324.9072,14.4439,"SANDY CREEK SERVICES LLC,MCLENNAN,TEXAS,USA",31.4743785,-96.9592849
1253,MBA009I,RN104363924,SPECIALTY COMPOSITES GROUP LTD,WACO COMPOSITES PLANT,MCLENNAN,9.0,3089.0,"PLASTICS PRODUCTS, NEC",2020,0,0,0.0,0,0,0,8.0148,"SPECIALTY COMPOSITES GROUP LTD,MCLENNAN,TEXAS,USA",31.5182285,-97.179026
1254,MC0002H,RN100216621,ETC TEXAS PIPELINE LTD,TILDEN GAS PLANT,MCMULLEN,16.0,1321.0,NATURAL GAS LIQUIDS,2020,19.5409,33.9358,0.0,3.6311,3.6311,0.2239,35.8958,"ETC TEXAS PIPELINE LTD,MCMULLEN,TEXAS,USA",28.3102323,-98.5721016
1255,MCA009I,RN106277924,ETC TEXAS PIPELINE LTD,TILDEN COMPRESSOR STATION,MCMULLEN,16.0,1321.0,NATURAL GAS LIQUIDS,2020,5.2244,18.4445,0.0,3.6312,3.6312,0.2168,7.8495,"ETC TEXAS PIPELINE LTD,MCMULLEN,TEXAS,USA",28.3102323,-98.5721016
1256,MCA013M,RN105901136,SILVERBOW RESOURCES OPERATING LLC,PCQ TANK BATTERY,MCMULLEN,16.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,56.331,16.8454,0.0,1.0194,1.0194,13.9991,42.913,"SILVERBOW RESOURCES OPERATING LLC,MCMULLEN,TEXAS,USA",28.4312769,-98.4735381
1257,MCA014N,RN107916439,SEA EAGLE FORD LLC,HOSKINS EFS 5H PRODUCTION FACILITY,MCMULLEN,16.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,15.72,9.85,0.0,0.73,0.73,35.364,10.51,"SEA EAGLE FORD LLC,MCMULLEN,TEXAS,USA",32.7848517,-96.9008376
1258,MCA029C,RN108034927,CHEYENNE PETROLEUM COMPANY,DK COMPRESSOR STATION,MCMULLEN,16.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,6.6,9.31,0.0,0.76,0.75,22.5796,18.9953,"CHEYENNE PETROLEUM COMPANY,MCMULLEN,TEXAS,USA",28.3102323,-98.5721016
1259,MCA030D,RN108037920,CHEYENNE PETROLEUM COMPANY,DKM CDP 1,MCMULLEN,16.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,0.974,0.83,0.0,0.054,0.041,3.2784,3.8664,"CHEYENNE PETROLEUM COMPANY,MCMULLEN,TEXAS,USA",28.3102323,-98.5721016
1260,MCA031E,RN108038134,CHEYENNE PETROLEUM COMPANY,DKS CDP,MCMULLEN,16.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,0.984,0.854,0.0,0.058,0.036,5.1448,3.881,"CHEYENNE PETROLEUM COMPANY,MCMULLEN,TEXAS,USA",28.3102323,-98.5721016
1261,MCA032F,RN108023201,CHEYENNE PETROLEUM COMPANY,DK UNIT A CDP,MCMULLEN,16.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,1.438,1.022,0.0,0.053,0.038,5.906,5.751,"CHEYENNE PETROLEUM COMPANY,MCMULLEN,TEXAS,USA",28.3102323,-98.5721016
1262,ME0006A,RN100542596,SOUTHWESTERN ELECTRIC POWER COMPANY,WILKES POWER PLANT,MARION,5.0,4911.0,ELECTRIC SERVICES,2020,158.56,523.59,0.001,29.74,29.48,2.402,22.457,"SOUTHWESTERN ELECTRIC POWER COMPANY,MARION,TEXAS,USA",29.5709655,-98.1420491
1263,ME0007V,RN102735800,MIDCOAST G & P EAST TEXAS LP,AVINGER GAS PROCESSING PLANT,MARION,5.0,1321.0,NATURAL GAS LIQUIDS,2020,64.0304,20.1059,0.0,3.4021,3.122,0.5711,27.5002,"MIDCOAST G & P EAST TEXAS LP,MARION,TEXAS,USA",29.5709655,-98.1420491
1264,ME0019O,RN102771078,NORBORD TEXAS JEFFERSON INC,NORBORD TEXAS JEFFERSON OSB,MARION,5.0,2493.0,RECONSTITUTED WOOD PRODUCTS,2020,83.0754,165.2076,0.0059,61.3292,61.3292,10.7541,57.9883,"NORBORD TEXAS JEFFERSON INC,MARION,TEXAS,USA",32.7573626,-94.34519259999999
1265,MF0117C,RN100216795,DIAMONDBACK E&P LLC,JOY SWD,MARTIN,7.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,0.18,0.09,0.0,0,0,12.45,3.79,"DIAMONDBACK E&P LLC,MARTIN,TEXAS,USA",32.2364722,-101.9804613
1266,MFA008H,RN108406729,LF MANUFACTURING INC,LFM PERMIAN BASIN,MARTIN,7.0,3089.0,"PLASTICS PRODUCTS, NEC",2020,0,0,0.0,0.1421,0.1421,0,23.5183,"LF MANUFACTURING INC,MARTIN,TEXAS,USA",31.9685988,-99.9018131
1267,MFA009I,RN110777984,WTG NORTH PERMIAN MIDSTREAM LLC,CROW COMPRESSOR STATION,MARTIN,7.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,4.13,43.97,0.0,3.57,3.57,0.023,64.2415,"WTG NORTH PERMIAN MIDSTREAM LLC,MARTIN,TEXAS,USA",32.2364722,-101.9804613
1268,MFA010J,RN108740143,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,BUFFALO GAS PLANT,MARTIN,7.0,1321.0,NATURAL GAS LIQUIDS,2020,24.2626,24.6912,0.0,1.7323,1.714,26.6819,36.1294,"TARGA PIPELINE MID-CONTINENT WESTTEX LLC,MARTIN,TEXAS,USA",32.2364722,-101.9804613
1269,MFA011K,RN110472289,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,OUTBACK COMPRESSOR STATION,MARTIN,7.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,33.829,24.1799,0.0,1.634,1.634,0.0974,83.8107,"TARGA PIPELINE MID-CONTINENT WESTTEX LLC,MARTIN,TEXAS,USA",32.2364722,-101.9804613
1270,MH0009H,RN100258060,CELANESE LTD,BAY CITY PLANT,MATAGORDA,12.0,2869.0,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,27.5982,4.1761,0.0,1.3375,0.0752,0.7018,41.6939,"CELANESE LTD,MATAGORDA,TEXAS,USA",28.691133,-95.96827139999999
1271,MH0012S,RN100866672,STATEWIDE COTTON COMPANY,STATEWIDE COTTON,MATAGORDA,12.0,724.0,COTTON GINNING,2020,2.87,3.41,0.0,26.36,1.85,0.02,0.19,"STATEWIDE COTTON COMPANY,MATAGORDA,TEXAS,USA",28.7302893,-96.21638159999999
1272,MH0033K,RN102207792,EQUISTAR CHEMICALS LP,MARKHAM SALT DOME BOOSTR,MATAGORDA,12.0,4619.0,"PIPELINES, NEC",2020,5.541,2.275,0.0,0.181,0.13,1.419,138.44,"EQUISTAR CHEMICALS LP,MATAGORDA,TEXAS,USA",28.7855746,-95.94322230000002
1273,MH0036E,RN100228352,ENTERPRISE  PRODUCTS  OPERATING  LLC,STATION 809,MATAGORDA,12.0,4922.0,NATURAL GAS TRANSMISSION,2020,0.0703,0.0359,0.0,0,0,0.0003,1.4011,"ENTERPRISE  PRODUCTS  OPERATING  LLC,MATAGORDA,TEXAS,USA",28.8204837,-95.9832577
1274,MH0040N,RN100216159,EQUISTAR CHEMICALS LP,MATAGORDA PLANT,MATAGORDA,12.0,2821.0,PLASTICS MATERIALS AND SYNTHETIC RESINS,2020,24.8988,27.5912,0.0,8.5458,4.2831,0.6456,106.6319,"EQUISTAR CHEMICALS LP,MATAGORDA,TEXAS,USA",28.7855746,-95.94322230000002
1275,MH0064W,RN100228949,FLORIDA GAS TRANSMISSION CO LLC,BOLING COMPRESSOR STATION,MATAGORDA,12.0,4922.0,NATURAL GAS TRANSMISSION,2020,0.0131,0.0876,0.0,0.002,0.002,0,1.8174,"FLORIDA GAS TRANSMISSION CO LLC,MATAGORDA,TEXAS,USA",28.691133,-95.96827139999999
1276,MH0066S,RN100216738,TEXAS EASTERN TRANSMISSION LP,BLESSING COMPRESSOR STATION,MATAGORDA,12.0,4922.0,NATURAL GAS TRANSMISSION,2020,4.6179,5.9014,0.0,2.1643,2.1643,0.9265,10.9726,"TEXAS EASTERN TRANSMISSION LP,MATAGORDA,TEXAS,USA",28.691133,-95.96827139999999
1277,MH0109C,RN101987741,KINDER MORGAN TEXAS PIPELINE LLC,STATION 581,MATAGORDA,12.0,4922.0,NATURAL GAS TRANSMISSION,2020,21.5871,38.0079,0.0,1.7755,1.7755,0.1094,7.6421,"KINDER MORGAN TEXAS PIPELINE LLC,MATAGORDA,TEXAS,USA",28.691133,-95.96827139999999
1278,MH0172S,RN103765970,WILLIAMS FIELD SERVICES COMPANY LLC,MARKHAM GAS PROCESSING,MATAGORDA,12.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,10.4188,62.2961,0.0,6.6033,6.6033,1.5634,14.862,"WILLIAMS FIELD SERVICES COMPANY LLC,MATAGORDA,TEXAS,USA",28.691133,-95.96827139999999
1279,MHA002B,RN105195655,OQ CHEMICALS CORPORATION,BAY CITY PLANT,MATAGORDA,12.0,2869.0,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,246.6416,517.3819,0.0,20.7083,20.5225,2.4038,255.9436,"OQ CHEMICALS CORPORATION,MATAGORDA,TEXAS,USA",28.691133,-95.96827139999999
1280,MHA003C,RN105191738,TRES PALACIOS GAS STORAGE LLC,TRES PALACIOS GAS STORAGE FACILITY,MATAGORDA,12.0,4922.0,NATURAL GAS TRANSMISSION,2020,11.461,37.4013,0.0,3.5296,3.5296,0.2097,12.7442,"TRES PALACIOS GAS STORAGE LLC,MATAGORDA,TEXAS,USA",28.9665412,-96.06923669999999
1281,MHA005E,RN105900153,KINDER MORGAN TEXAS PIPELINE LLC,COMPRESSOR STATION 3A,MATAGORDA,12.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,14.2312,79.8024,0.0,1.1457,1.1457,0.5901,1.6666,"KINDER MORGAN TEXAS PIPELINE LLC,MATAGORDA,TEXAS,USA",28.691133,-95.96827139999999
1282,ML0008Q,RN100209907,DCP OPERATING COMPANY LP,ROBERTS RANCH GAS PLANT,MIDLAND,7.0,1321.0,NATURAL GAS LIQUIDS,2020,89.2658,110.9132,0.0,8.7555,8.7555,2.2265,76.7073,"DCP OPERATING COMPANY LP,MIDLAND,TEXAS,USA",31.9973456,-102.0779146
1283,ML0010G,RN100215102,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,DRIVER GAS PLANT,MIDLAND,7.0,4922.0,NATURAL GAS TRANSMISSION,2020,89.0664,76.6879,0.0,4.359,4.359,70.6352,43.5574,"TARGA PIPELINE MID-CONTINENT WESTTEX LLC,MIDLAND,TEXAS,USA",31.9973456,-102.0779146
1284,ML0020D,RN102229572,DCP OPERATING COMPANY  LP,PEGASUS GAS PLANT,MIDLAND,7.0,1321.0,NATURAL GAS LIQUIDS,2020,257.0189,653.2984,0.0,8.5499,8.5499,9.5697,91.9515,"DCP OPERATING COMPANY  LP,MIDLAND,TEXAS,USA",31.9973456,-102.0779146
1285,ML0022W,RN100222959,NORTHERN NATURAL GAS CO,SPRABERRY PLANT,MIDLAND,7.0,4922.0,NATURAL GAS TRANSMISSION,2020,108.8243,438.4418,0.0,4.8617,4.8617,0.0806,11.7513,"NORTHERN NATURAL GAS CO,MIDLAND,TEXAS,USA",31.8539505,-101.796543
1286,ML0048E,RN100226380,CHEVRON USA INC,BRADFORD COMPRESSOR STATION,MIDLAND,7.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,16.2916,141.5726,0.0,3.3729,3.3729,0.0482,25.6978,"CHEVRON USA INC,MIDLAND,TEXAS,USA",31.9931157,-102.1688307
1287,ML0053L,RN100223635,DCP OPERATING COMPANY  LP,NORTH BOOSTER,MIDLAND,7.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,75.2653,60.1364,0.0,2.019,2.019,0.093,42.5173,"DCP OPERATING COMPANY  LP,MIDLAND,TEXAS,USA",31.9973456,-102.0779146
1288,ML0055H,RN100228139,ONEOK WESTEX TRANSMISSION LLC,DORA ROBERTS COMPRESSOR STATION,MIDLAND,7.0,4922.0,NATURAL GAS TRANSMISSION,2020,24.2619,87.7451,0.0,1.3143,1.3143,0.0198,5.2686,"ONEOK WESTEX TRANSMISSION LLC,MIDLAND,TEXAS,USA",31.9973456,-102.0779146
1289,ML0082E,RN100216456,CENTURION PIPELINE LP,MIDLAND TANK FARM CRUDE OIL STORAGE FACILITY,MIDLAND,7.0,4612.0,CRUDE PETROLEUM PIPE LINES,2020,0.0224,0.0334,0.0,0.0002,0.0002,0,64.215,"CENTURION PIPELINE LP,MIDLAND,TEXAS,USA",32.0363734,-102.0909554
1290,ML0244C,RN100214824,PLAINS PIPELINE LP,MIDLAND SITE,MIDLAND,7.0,4612.0,CRUDE PETROLEUM PIPE LINES,2020,0,0,0.0,0,0,0,115.741,"PLAINS PIPELINE LP,MIDLAND,TEXAS,USA",31.9973456,-102.0779146
1291,ML0315E,RN100215706,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,SHACKLEFORD COMPRESSOR STATION,MIDLAND,7.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,11.2267,64.907,0.0,6.449,6.449,0.2585,23.605,"TARGA PIPELINE MID-CONTINENT WESTTEX LLC,MIDLAND,TEXAS,USA",31.9973456,-102.0779146
